Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,total_duration,total_pages,admin_duration_ratio,informational_duration_ratio,product_duration_ratio,admin_pages_ratio,informational_pages_ratio,product_pages_ratio,admin_duration_per_page,informational_duration_per_page,product_duration_per_page,avg_duration_per_page,is_q4,quarter,PageValues_x_ProductRelated,SpecialDay_x_PageValues,BounceRates_x_ExitRates
7,138.15,0,0.0,9,232.31,0.0,0.028717949,0.0,0.0,8,2,2,5,2,2,1,0,370.46000000000004,16,0.37291475362275345,0.0,0.6270852436778998,0.4374999726562517,0.0,0.5624999648437522,19.735711466326933,0.0,25.81221935419785,23.153748552890715,0,,0.0,0.0,0.0
0,0.0,0,0.0,16,318.0666667,0.025,0.033333333,0.0,0.0,3,3,2,3,1,2,0,0,318.0666667,16,0.0,0.0,0.999999996856005,0.0,0.0,0.9999999375000038,0.0,0.0,19.87916542630216,19.87916542630216,0,,0.0,0.0,0.000833333325
14,512.5805785,4,211.0,61,2362.724563,0.005615082,0.024507322,27.61615655,0.0,8,1,1,3,1,2,0,0,3086.3051415,79,0.1660822747049549,0.0683665387114262,0.7655511862596069,0.1772151876301875,0.050632910751482144,0.7721518889601027,36.61289584907887,52.749986812503295,38.73318892240675,39.06715319535249,0,,1684.58554955,0.0,0.00013761062263040403
2,6.0,0,0.0,37,501.7666667,0.01025641,0.020512821,0.0,0.0,9,2,2,1,1,2,0,0,507.7666667,39,0.011816451101798072,0.0,0.9881835469287934,0.05128204996712693,0.0,0.9487179243918481,2.99999850000075,0.0,13.561260895641597,13.019657786675442,0,,0.0,0.0,0.00021038790243261
1,9.0,0,0.0,22,1889.25,0.0,0.024603175,0.0,0.0,0,2,2,7,6,2,0,0,1898.25,23,0.004741209005799442,0.0,0.9952587904673995,0.04347825897920613,0.0,0.9565216975425348,8.999991000009,0.0,85.87499609659108,82.53260510727803,0,,0.0,0.0,0.0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,3,3,2,9,13,2,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.99999950000025,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.04000000000000001
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,3,2,4,1,2,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.9999990000010001,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.04000000000000001
1,0.0,0,0.0,7,82.2,0.057142857,0.114285714,0.0,0.0,4,3,2,2,4,2,0,0,82.2,8,0.0,0.0,0.99999998783455,0.12499998437500197,0.0,0.8749998906250137,0.0,0.0,11.742855465306363,10.274998715625161,0,,0.0,0.0,0.006530612212244898
0,0.0,0,0.0,14,320.25,0.0,0.013333333,52.17313647,0.0,8,2,2,1,3,2,1,1,320.25,14,0.0,0.0,0.9999999968774396,0.0,0.0,0.9999999285714337,0.0,0.0,22.874998366071548,22.874998366071548,0,,730.42391058,0.0,0.0
0,0.0,0,0.0,5,43.9,0.0,0.02,0.0,0.0,9,2,2,1,2,2,0,0,43.9,5,0.0,0.0,0.9999999772209573,0.0,0.0,0.99999980000004,0.0,0.0,8.779998244000351,8.779998244000351,0,,0.0,0.0,0.0
7,144.8,1,96.2,34,1374.630952,0.019973545,0.028024691,0.0,0.0,3,1,1,3,4,2,0,0,1615.630952,42,0.08962442798655641,0.05954330091372048,0.8508322704807698,0.1666666626984128,0.0238095232426304,0.8095237902494337,20.68571133061267,96.19990380009621,40.430320928519976,38.46740270315708,0,,0.0,0.0,0.000559752426799595
2,187.9,4,100.1,29,2107.033333,0.0,0.024242424,0.0,0.0,8,1,1,3,1,2,0,0,2395.033333,35,0.07845402288668105,0.04179482539093546,0.8797511513048528,0.057142855510204135,0.11428571102040827,0.8285714048979599,93.94995302502349,25.024993743751562,72.65631932219588,68.4295218448708,0,,0.0,0.0,0.0
6,56.89,0,0.0,40,1296.916144,0.0,0.022634921,1.342134935,0.0,9,2,2,7,1,2,0,0,1353.8061440000001,46,0.04202226456875773,0.0,0.957977734692584,0.13043477977315696,0.0,0.8695651984877131,9.481665086389151,0.0,32.42290278942743,29.43056770803114,0,,53.6853974,0.0,0.0
5,127.8,0,0.0,15,766.8238095,0.0,0.0,65.4726506,0.0,0,1,8,4,1,2,0,1,894.6238095,20,0.1428533407003479,0.0,0.8571466581818639,0.2499999875000006,0.0,0.7499999625000018,25.55999488800102,0.0,51.12158389189441,44.73118823844059,0,,982.089759,0.0,0.0
6,352.3666667,0,0.0,11,605.6166667,0.0,0.008888889,0.714623214,0.0,4,2,2,1,2,2,0,1,957.9833334,17,0.3678212908794418,0.0,0.6321787080766986,0.35294115570934376,0.0,0.6470587854671302,58.727767995372,0.0,55.05605560399495,56.35195747341426,0,,7.860855354,0.0,0.0
1,0.0,0,0.0,1,17.2,0.05,0.15,0.0,0.0,0,2,2,1,5,2,0,0,17.2,2,0.0,0.0,0.9999999418604685,0.499999750000125,0.0,0.499999750000125,0.0,0.0,17.1999828000172,8.599995700002149,0,,0.0,0.0,0.0075
4,36.3,2,11.0,71,3287.216667,0.031506849,0.055342466,0.0,0.0,9,4,1,9,3,2,1,0,3334.5166670000003,77,0.010886135417572307,0.0032988289144158505,0.9858150353681183,0.051948051273401935,0.025974025636700968,0.9220779101028843,9.074997731250566,5.499997250001375,46.29882564367852,43.305410697332334,0,,0.0,0.0,0.0017436667195496341
3,32.1,0,0.0,3,21.1,0.028571429,0.042857143,0.0,0.0,4,3,2,6,5,0,0,0,53.2,6,0.6033834473048224,0.0,0.39661653389818546,0.49999991666668053,0.0,0.49999991666668053,10.699996433334523,0.0,7.033330988889671,8.866665188889135,0,,0.0,0.0,0.001224489818367347
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,2,4,13,2,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.9999990000010001,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.04000000000000001
4,118.7,0,0.0,3,89.5,0.0,0.047619048,0.0,0.0,7,3,2,1,4,2,0,0,208.2,7,0.5701248771847989,0.0,0.42987511801212724,0.57142848979593,0.0,0.4285713673469475,29.674992581251853,0.0,29.833323388892204,29.742852893878155,0,,0.0,0.0,0.0
13,266.047619,9,985.4833333,179,11492.20838,0.020689931,0.028728531,0.0,0.0,4,1,1,1,3,2,0,0,12743.7393323,201,0.020876731078829026,0.07733078239641053,0.9017924864462905,0.06467661659364868,0.044776119180218316,0.8905472592510086,20.465199887292318,109.4981359779849,64.202281093842,63.40168790496673,0,,0.0,0.0,0.000594391324121361
1,383.8,0,0.0,11,92.4,0.0,0.016666667,0.0,0.0,3,2,2,9,2,0,0,0,476.20000000000005,12,0.8059638790298952,0.0,0.19403611887014674,0.08333332638888948,0.0,0.9166665902777842,383.79961620038387,0.0,8.399999236363707,39.68333002638917,0,,0.0,0.0,0.0
5,91.0,2,232.8,246,9227.371429,0.006425703,0.024959839,0.0,0.0,8,4,1,4,3,2,1,0,9551.171429,253,0.009527627125838323,0.0243739735702765,0.966098399199186,0.019762845771688357,0.007905138308675343,0.9723320119670672,18.19999636000073,116.3999418000291,37.50963980280635,37.75166557805666,0,,0.0,0.0,0.000160384512341817
4,365.0333333,0,0.0,9,461.7333333,0.026666667,0.032991453,33.60744027,0.0,0,2,2,1,2,2,0,0,826.7666666,13,0.44151917052926914,0.0,0.5584808282611997,0.3076922840236705,0.0,0.6923076390532585,91.25831051042236,0.0,51.30369799958912,63.597431000197616,0,,302.46696242999997,0.0,0.000879772090997151
8,98.4,0,0.0,16,156.3333333,0.0,0.007843137,0.0,0.0,8,2,2,3,1,2,0,0,254.7333333,24,0.3862863110177568,0.0,0.6137136850565693,0.333333319444445,0.0,0.66666663888889,12.299998462500193,0.0,9.770832720572955,10.613888445254647,0,,0.0,0.0,0.0
3,78.6,0,0.0,2,18.2,0.0,0.02,0.0,0.0,3,3,2,3,2,0,1,1,96.8,5,0.8119834626861212,0.0,0.18801652698330035,0.599999880000024,0.0,0.399999920000016,26.199991266669574,0.0,9.099995450002274,19.359996128000773,0,,0.0,0.0,0.0
2,13.0,0,0.0,66,2061.926508,0.013235294,0.014202682,0.0,0.0,3,3,2,6,3,2,0,0,2074.926508,68,0.006265282140650506,0.0,0.9937347173774048,0.02941176427335641,0.0,0.9705882210207615,6.499996750001625,0.0,31.241310253919544,30.513624668917284,0,,0.0,0.0,0.000187976671858508
0,0.0,0,0.0,4,226.8,0.04,0.06,12.83702398,0.0,7,1,1,6,2,2,0,1,226.8,4,0.0,0.0,0.999999995590829,0.0,0.0,0.9999997500000625,0.0,0.0,56.699985825003544,56.699985825003544,0,,51.34809592,0.0,0.0024
0,0.0,0,0.0,5,116.6666667,0.04,0.05,0.0,0.0,8,3,2,1,3,2,1,0,116.6666667,5,0.0,0.0,0.9999999914285715,0.0,0.0,0.99999980000004,0.0,0.0,23.333328673334265,23.333328673334265,0,,0.0,0.0,0.002
1,109.8,0,0.0,17,418.8233333,0.0,0.001388889,0.0,0.0,8,2,4,1,3,0,0,0,528.6233333,18,0.207709332667648,0.0,0.7922906654406459,0.055555552469135974,0.0,0.9444443919753115,109.7998902001098,0.0,24.63666521549028,29.3679613295577,0,,0.0,0.0,0.0
1,5.0,2,31.7,6,104.25,0.0,0.007407407,0.0,0.0,4,2,5,7,11,0,0,0,140.95,9,0.03547357193704454,0.2249024460808624,0.7396239748873787,0.11111109876543349,0.22222219753086697,0.6666665925926009,4.999995000005001,15.84999207500396,17.37499710416715,15.661109370987848,0,,0.0,0.0,0.0
10,163.425,0,0.0,73,1077.511667,0.0,0.005833333,0.0,0.0,7,2,2,5,4,2,0,0,1240.936667,83,0.13169487550350958,0.0,0.8683051236906475,0.1204819262592539,0.0,0.8795180616925535,16.342498365750167,0.0,14.760433592322828,14.951044000589832,0,,0.0,0.0,0.0
0,0.0,0,0.0,17,1926.133333,0.011764706,0.027647059,0.0,0.0,7,2,2,4,1,2,0,0,1926.133333,17,0.0,0.0,0.9999999994808251,0.0,0.0,0.999999941176474,0.0,0.0,113.30195409988505,113.30195409988505,0,,0.0,0.0,0.00032525952089965403
6,184.32,0,0.0,8,163.22,0.0,0.018181818,0.0,0.0,7,1,1,1,2,0,0,0,347.53999999999996,14,0.5303562164632669,0.0,0.4696437806593665,0.42857139795918586,0.0,0.5714285306122479,30.71999488000085,0.0,20.40249744968782,24.824283941122573,0,,0.0,0.0,0.0
2,13.1,0,0.0,62,5556.932698,0.0,0.020625,4.964521194,0.0,9,2,2,3,2,2,1,0,5570.032698,64,0.0023518712919498425,0.0,0.9976481285285179,0.031249999511718758,0.0,0.9687499848632816,6.549996725001637,0.0,89.62794529632346,87.03175954637877,0,,307.800314028,0.0,0.0
2,132.4,0,0.0,11,296.3,0.0,0.015384615,0.0,0.0,9,2,4,3,2,0,0,0,428.70000000000005,13,0.3088406804085825,0.0,0.6911593172587839,0.15384614201183525,0.0,0.8461537810650938,66.19996690001655,0.0,26.93636118760353,32.97692054023689,0,,0.0,0.0,0.0
4,39.48,0,0.0,33,549.78,0.0,0.005555556,0.0,0.0,9,3,2,4,1,0,0,0,589.26,37,0.06699928712792437,0.0,0.9330007111750318,0.10810810518626743,0.0,0.8918918677867064,9.869997532500616,0.0,16.65999949515153,15.925945515514988,0,,0.0,0.0,0.0
11,211.0333333,3,173.2333333,62,1340.676667,0.000391389,0.019726027,17.42324027,0.0,0,2,2,7,2,2,0,0,1724.9433336,76,0.12234218311231475,0.10042841977772642,0.7772293965302296,0.14473684020083105,0.03947368369113574,0.8157894629501387,19.184846737741207,57.7444251851916,21.623816860906178,22.696622511886545,0,,1080.2408967400002,0.0,7.720549981503001e-06
3,51.8,0,0.0,23,864.0071429,0.0,0.008,13.52088614,0.0,7,2,4,5,2,2,0,0,915.8071428999999,26,0.056562127020987965,0.0,0.9434378718870792,0.11538461094674572,0.0,0.8846153505917173,17.26666091111303,0.0,37.56552631889016,35.223350295255756,0,,310.98038122,0.0,0.0
15,309.6333333,2,45.8,50,2230.986667,0.0,0.004371585,40.77935433,0.0,7,2,2,4,2,2,0,1,2586.4200003,67,0.1197150242978211,0.017707874195598456,0.8625771011199457,0.22388059367342397,0.0298507458231232,0.7462686455780799,20.642220843851945,22.899988550005723,44.61973244760536,38.60328301039876,0,,2038.9677164999998,0.0,0.0
1,67.4,0,0.0,14,590.5533333,0.0,0.007142857,38.06520001,0.0,0,2,2,1,5,0,0,1,657.9533332999999,15,0.1024388759602643,0.0,0.8975611225198711,0.06666666222222252,0.0,0.9333332711111153,67.39993260006742,0.0,42.182377936973005,43.86355262909649,0,,532.91280014,0.0,0.0
1,28.2,0,0.0,1,0.0,0.0,0.05,0.0,0.0,9,1,1,1,5,0,0,1,28.2,2,0.9999999645390083,0.0,0.0,0.499999750000125,0.0,0.499999750000125,28.1999718000282,0.0,0.0,14.099992950003523,0,,0.0,0.0,0.0
1,15.2,1,13.0,39,1706.119697,0.010365854,0.030371661,5.251288882,0.0,4,2,2,2,2,2,1,0,1734.3196970000001,41,0.008764243419208399,0.007495734503270342,0.9837400215009262,0.024390243307555043,0.024390243307555043,0.9512194889946467,15.199984800015201,12.999987000013,43.74665777572673,42.30047938291514,0,,204.800266398,0.0,0.000314828203663494
5,46.8,0,0.0,33,743.2666667,0.005,0.021666667,0.0,0.0,7,2,2,4,1,2,1,0,790.0666666999999,38,0.05923550747463081,0.0,0.9407644912596533,0.13157894390581729,0.0,0.868421029778394,9.359998128000374,0.0,22.523231641720255,20.791227523915065,0,,0.0,0.0,0.00010833333500000001
15,584.2,0,0.0,73,2693.963452,0.0,0.001298701,0.0,0.0,7,3,2,4,13,2,0,0,3278.163452,88,0.17820953969374878,0.0,0.8217904600012025,0.170454543517562,0.0,0.8295454451188018,38.9466640702224,0.0,36.903608425977964,37.25185698577435,0,,0.0,0.0,0.0
9,356.7464198,4,1109.533333,81,6847.936896,0.015227273,0.022982896,5.046329077,0.0,8,1,1,3,1,2,0,0,8314.2166488,94,0.04290800141809891,0.13345013483942472,0.8236418636222004,0.09574467983250341,0.04255319103666818,0.8617021184925306,39.638486684612595,277.38326390418405,84.54242977108112,88.44911234415838,0,,408.752655237,0.0,0.000349966831722608
2,32.2,0,0.0,11,222.5,0.0,0.015384615,0.0,0.0,0,2,2,1,4,2,1,1,254.7,13,0.12642324253465553,0.0,0.8735767535391569,0.15384614201183525,0.0,0.8461537810650938,16.099991950004025,0.0,20.22727088842992,19.592306185207217,0,,0.0,0.0,0.0
0,0.0,0,0.0,4,123.3,0.0,0.0,67.98927956,0.0,8,1,1,1,2,2,0,1,123.3,4,0.0,0.0,0.9999999918897,0.0,0.0,0.9999997500000625,0.0,0.0,30.824992293751926,30.824992293751926,0,,271.95711824,0.0,0.0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,4,1,1,3,2,2,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.99999950000025,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.04000000000000001
11,604.73,0,0.0,63,1276.843158,0.0,0.006712329,0.0,0.0,3,2,2,8,6,0,0,1,1881.573158,74,0.32139595375679997,0.0,0.6786040457117298,0.14864864663988317,0.0,0.8513513398466035,54.97544954768641,0.0,20.267351392581723,25.42666395369373,0,,0.0,0.0,0.0
4,464.5,0,0.0,9,635.7238095,0.0,0.002777778,0.0,0.0,3,1,1,3,2,0,0,0,1100.2238095,13,0.4221868274136937,0.0,0.5778131716774002,0.3076922840236705,0.0,0.6923076390532585,116.12497096875725,0.0,70.63597098489213,84.63259422056969,0,,0.0,0.0,0.0
6,240.9,2,201.4,237,9437.769068,0.010204082,0.030380952,1.453831135,0.0,4,2,4,3,1,2,0,1,9880.069067999999,245,0.024382420640747852,0.020384472881056943,0.9552331063769813,0.024489795818409,0.008163265272802998,0.9673469348271554,40.14999330833445,100.69994965002518,39.82181024547759,40.32681235784974,0,,344.557978995,0.0,0.000310009725446064
1,32.2,0,0.0,17,876.4285714,0.0,0.0040625,0.0,0.0,3,3,2,1,3,2,0,1,908.6285714,18,0.035438022727976456,0.0,0.9645619761714638,0.055555552469135974,0.0,0.9444443919753115,32.199967800032205,0.0,51.554618814434185,50.479362273368764,0,,0.0,0.0,0.0
6,102.5,0,0.0,23,351.0333333,0.0,0.015517241,0.0,0.0,8,1,1,1,4,2,0,0,453.5333333,29,0.2260032333857053,0.0,0.7739967644093851,0.20689654458977433,0.0,0.7931034209274682,17.083330486111585,0.0,15.262318175551382,15.63907991934207,0,,0.0,0.0,0.0
1,16.2,0,0.0,42,1369.7,0.0,0.01969697,11.33037122,0.0,3,2,5,3,3,2,0,0,1385.9,43,0.011689155053258418,0.0,0.9883108442251887,0.023255813412655504,0.0,0.9767441633315311,16.199983800016202,0.0,32.611903985430864,32.230231808599264,0,,475.87559124,0.0,0.0
3,77.6,0,0.0,3,8.0,0.033333333,0.066666667,0.0,0.0,4,2,2,6,2,2,0,0,85.6,6,0.9065420454843219,0.0,0.09345794283343525,0.49999991666668053,0.0,0.49999991666668053,25.866658044447316,0.0,2.666665777778074,14.266664288889285,0,,0.0,0.0,0.002222222211111111
2,150.6,0,0.0,86,2554.562381,0.023255814,0.041100372,0.0,0.0,9,2,2,1,1,2,0,0,2705.162381,88,0.05567133455724655,0.0,0.94432866507309,0.02272727246900827,0.0,0.9772727161673556,75.29996235001882,0.0,29.704213387160312,30.740481252949078,0,,0.0,0.0,0.0009558226065628081
3,94.0,2,44.2,56,1430.208205,0.02,0.030388889,0.0,0.0,7,2,2,9,3,2,0,0,1568.408205,61,0.05993337680866482,0.028181438882372182,0.9118851836713738,0.049180327062617595,0.03278688470841173,0.9180327718355283,31.33332288889237,22.099988950005525,25.539431776081575,25.711609496530993,0,,0.0,0.0,0.00060777778
1,4.333333333,0,0.0,3,14.33333333,0.006666667,0.074444444,0.0,0.0,4,4,2,1,5,2,1,1,18.666666663,4,0.23214284473437563,0.0,0.7678571016941985,0.24999993750001562,0.0,0.7499998125000469,4.333328999671,0.0,4.777776184074606,4.666665499083625,0,,0.0,0.0,0.000496296318148148
5,72.57333333,10,208.6,27,1091.323333,0.005,0.029166667,0.0,0.0,9,2,2,1,2,2,0,1,1372.4966663300002,42,0.05287687398992468,0.1519857970990939,0.795137328182382,0.119047616213152,0.238095232426304,0.6428571275510208,14.514663763067247,20.85999791400021,40.419381206689586,32.67849127741688,0,,0.0,0.0,0.00014583333500000001
4,85.6,0,0.0,1,5.0,0.0,0.033333333,0.0,0.0,9,2,4,1,5,0,0,1,90.6,5,0.9448123516025126,0.0,0.05518763735995986,0.799999840000032,0.0,0.199999960000008,21.399994650001336,0.0,4.999995000005001,18.119996376000724,0,,0.0,0.0,0.0
9,233.6224044,0,0.0,35,1941.066667,0.01255814,0.02917153,0.0,0.0,0,3,2,7,2,2,0,0,2174.6890714,44,0.10742795711120803,0.0,0.8925720424289562,0.20454544989669432,0.0,0.7954545273760335,25.95804204910644,0.0,55.45904604402726,49.42475049943749,0,,0.0,0.0,0.00036634015775420005
0,0.0,0,0.0,5,190.6,0.0,0.02,0.0,0.0,3,2,2,5,1,2,1,0,190.6,5,0.0,0.0,0.9999999947534103,0.0,0.0,0.99999980000004,0.0,0.0,38.11999237600152,38.11999237600152,0,,0.0,0.0,0.0
0,0.0,0,0.0,40,1161.9,0.055,0.08,0.0,0.0,9,1,8,6,1,2,0,0,1161.9,40,0.0,0.0,0.9999999991393407,0.0,0.0,0.9999999750000007,0.0,0.0,29.047499273812523,29.047499273812523,0,,0.0,0.0,0.0044
4,102.6,0,0.0,34,2633.4,0.018974359,0.020989011,0.0,0.0,9,1,1,3,4,2,0,0,2736.0,38,0.03749999998629386,0.0,0.9624999996482091,0.10526315512465383,0.0,0.8947368185595574,25.6499935875016,0.0,77.45293889844298,71.99999810526322,0,,0.0,0.0,0.00039825302976894897
5,109.6,1,3.0,29,1980.266667,0.006060606,0.026262626,0.0,0.0,3,2,2,1,4,2,0,1,2092.8666670000002,35,0.052368362340414504,0.001433440575011346,0.9461981966067606,0.14285713877551032,0.028571427755102068,0.8285714048979599,21.919995616000875,2.9999970000030003,68.28505512810155,59.79618877725176,0,,0.0,0.0,0.00015916742871135598
1,6.0,0,0.0,27,1496.466667,0.04691358,0.069982363,7.468469311,0.0,3,3,2,3,1,2,1,0,1502.466667,28,0.003993433017710047,0.0,0.9960065663167177,0.035714284438775556,0.0,0.96428567984694,5.999994000006001,0.0,55.42468931760409,53.65952190501707,0,,201.648671397,0.0,0.0032831231851895406
0,0.0,0,0.0,21,344.1714286,0.007017544,0.007017544,13.59007196,0.0,8,1,1,3,2,2,0,1,344.1714286,21,0.0,0.0,0.9999999970944712,0.0,0.0,0.9999999523809546,0.0,0.0,16.389114867185008,16.389114867185008,0,,285.39151116,0.0,4.9245923791935994e-05
3,35.4,0,0.0,38,937.8075758,0.01025641,0.039316239,0.0,0.0,3,3,2,1,1,2,0,0,973.2075758,41,0.03637456267695593,0.0,0.9636254362955141,0.07317072992266513,0.0,0.9268292456870916,11.799996066667976,0.0,24.679146082127737,23.736769562517818,0,,0.0,0.0,0.00040324346684199005
4,46.3,0,0.0,2,22.83333333,0.0,0.033333333,0.0,0.0,7,2,2,6,2,0,1,1,69.13333333,6,0.6697203375001745,0.0,0.3302796480350234,0.6666665555555741,0.0,0.33333327777778704,11.574997106250722,0.0,11.41666095666952,11.522220301296617,0,,0.0,0.0,0.0
7,611.0333333,2,13.0,81,1719.375714,0.004494382,0.009737828,6.49444108,0.0,8,1,1,6,2,2,1,0,2343.4090473,90,0.26074548689793076,0.005547473672780561,0.73370703900256,0.07777777691358026,0.022222221975308647,0.8999999900000001,87.29046371564803,6.499996750001625,21.22686040460666,26.03787801402358,0,,526.04972748,0.0,4.3765518882296e-05
5,95.1,4,116.8,53,1696.567619,0.003508772,0.017602339,0.0,0.0,8,2,2,5,2,2,0,0,1908.467619,62,0.04983055463105001,0.061200933553171834,0.8889685112917974,0.08064515998959419,0.06451612799167536,0.8548386958896985,19.019996196000758,29.199992700001822,32.010709188477186,30.78173529384298,0,,0.0,0.0,6.176259421770801e-05
0,0.0,0,0.0,24,445.9,0.058333333,0.079166667,0.0,0.0,0,2,4,1,1,2,0,0,445.9,24,0.0,0.0,0.9999999977573447,0.0,0.0,0.999999958333335,0.0,0.0,18.579165892534753,18.579165892534753,0,,0.0,0.0,0.004618055548611111
4,50.9,0,0.0,60,2686.402922,0.016666667,0.022713675,0.0,0.0,8,2,4,5,4,2,0,0,2737.3029220000003,64,0.018594945985815542,0.0,0.9814050536488613,0.062499999023437516,0.0,0.9374999853515628,12.724996818750794,0.0,44.77338128711032,42.77035748796317,0,,0.0,0.0,0.00037856125757122495
0,0.0,0,0.0,13,852.2,0.164230769,0.18034188,0.0,0.0,0,3,2,4,13,2,0,0,852.2,13,0.0,0.0,0.9999999988265665,0.0,0.0,0.9999999230769291,0.0,0.0,65.553841111243,65.553841111243,0,,0.0,0.0,0.029617685635305722
1,81.6,0,0.0,42,2017.520714,0.0,0.023696145,0.0,0.0,8,2,2,1,2,2,1,0,2099.120714,43,0.038873419435527794,0.0,0.9611265800880823,0.023255813412655504,0.0,0.9767441633315311,81.5999184000816,0.0,48.03620633247128,48.8167596554242,0,,0.0,0.0,0.0
0,0.0,0,0.0,25,1978.7,0.032,0.06,0.0,0.0,0,2,2,1,3,2,0,0,1978.7,25,0.0,0.0,0.9999999994946176,0.0,0.0,0.9999999600000016,0.0,0.0,79.14799683408013,79.14799683408013,0,,0.0,0.0,0.00192
2,43.4,2,16.2,31,1279.806667,0.006857143,0.02952381,0.0,0.0,9,1,1,3,2,2,1,0,1339.406667,35,0.03240240700369575,0.012094907683407171,0.9555026845662978,0.057142855510204135,0.057142855510204135,0.885714260408164,21.699989150005422,8.099995950002024,41.2840847005134,38.26876082089255,0,,0.0,0.0,0.00020244898707483
0,0.0,0,0.0,2,65.4,0.0,0.1,0.0,0.0,3,2,2,9,13,2,1,0,65.4,2,0.0,0.0,0.9999999847094804,0.0,0.0,0.99999950000025,0.0,0.0,32.69998365000818,32.69998365000818,0,,0.0,0.0,0.0
5,74.6,3,43.4,67,1207.653333,0.020833333,0.047826279,0.0,0.0,0,2,2,6,1,2,0,0,1325.653333,75,0.05627413901257536,0.03273857417085484,0.9109872860622247,0.06666666577777779,0.03999999946666667,0.8933333214222224,14.919997016000595,14.466661844446051,18.024676342915278,17.675377537661632,0,,0.0,0.0,0.000996380796557907
4,822.7666667,0,0.0,17,1229.466667,0.0,0.041269841,0.0,0.0,4,2,2,1,16,2,0,1,2052.2333337,21,0.4009128264258868,0.0,0.5990871730868391,0.19047618140589612,0.0,0.8095237709750585,205.69161525209617,0.0,72.32156439284914,97.72539218926704,0,,0.0,0.0,0.0
1,71.6,0,0.0,7,286.7,0.0,0.008333333,0.0,0.0,0,1,1,7,3,0,0,0,358.29999999999995,8,0.19983254200437472,0.0,0.800167455204668,0.12499998437500197,0.0,0.8749998906250137,71.5999284000716,0.0,40.95713700612328,44.7874944015632,0,,0.0,0.0,0.0
0,0.0,0,0.0,7,71.6,0.028571429,0.071428571,0.0,0.0,7,1,1,9,4,2,0,0,71.6,7,0.0,0.0,0.9999999860335198,0.0,0.0,0.9999998571428775,0.0,0.0,10.228569967347147,10.228569967347147,0,,0.0,0.0,0.0020408163448979587
10,664.0866667,3,18.5,26,1494.053333,0.021212121,0.028542569,20.35484005,0.0,7,3,2,1,20,2,0,0,2176.6399997,39,0.30509715271539256,0.008499338427140209,0.6864035083980436,0.25641024983563465,0.0769230749506904,0.6666666495726501,66.408660029134,6.166664611111796,57.46358752063125,55.81128061253126,0,,529.2258413,0.0,0.000605448427278849
1,19.2,0,0.0,22,443.8333333,0.0,0.002380952,0.0,0.0,7,1,1,2,3,2,0,0,463.0333333,23,0.04146569712745625,0.0,0.958534300712872,0.04347825897920613,0.0,0.9565216975425348,19.1999808000192,0.0,20.174241505716292,20.13188318122247,0,,0.0,0.0,0.0
4,34.4,0,0.0,12,189.4333333,0.0,0.014285714,0.0,0.0,9,2,10,4,4,0,0,0,223.8333333,16,0.15368577744499068,0.0,0.8463142180873995,0.24999998437500096,0.0,0.7499999531250029,8.599997850000538,0.0,15.786109792824185,13.989582456901095,0,,0.0,0.0,0.0
0,0.0,0,0.0,22,817.9590698,0.056060606,0.079518398,0.0,0.0,9,3,2,3,1,2,1,0,817.9590698,22,0.0,0.0,0.9999999987774449,0.0,0.0,0.9999999545454565,0.0,0.0,37.17995602818381,37.17995602818381,0,,0.0,0.0,0.004457849580029188
1,54.4,6,505.6,21,838.15,0.0,0.0,0.0,0.0,7,2,2,3,2,0,1,0,1398.15,28,0.038908557709181016,0.36162071282650593,0.5994707287490821,0.035714284438775556,0.21428570663265334,0.7499999732142867,54.3999456000544,84.26665262222457,39.91190286133796,49.93392678807405,0,,0.0,0.0,0.0
1,0.0,3,80.0,125,3835.564121,0.022076923,0.039945665,1.002042069,0.0,3,1,1,1,3,2,0,1,3915.564121,129,0.0,0.02043128333680242,0.9795687164078065,0.007751937924403582,0.023255813773210746,0.9689922405504477,0.0,26.66665777778074,30.6845127225239,30.353210005013874,0,,125.25525862500001,0.0,0.0008818773703887949
1,13.0,0,0.0,28,611.94,0.0,0.006896552,0.0,0.0,9,3,2,1,1,2,0,0,624.94,29,0.02080199695842481,0.0,0.9791980014414216,0.034482757431629055,0.0,0.9655172080856135,12.999987000013,0.0,21.854999219464315,21.549654429322263,0,,0.0,0.0,0.0
